file_name,day,TVD_max,rotate_distance,rotate_hrs,slide_distance,slide_hrs,well,platform,rig,size,bit_size,bit_mfg,bit_type,bit_sn,bit_run_number,bit_run_daily_start,bit_run_daily_end,cum_depth,cum_time,dull,nozzles,wob,rpm,rop,flow,spp,tq,mw,mud_type,BHA,drive sys,AGS-BHA,Under Gauge MNB/SMNB,casing,survey
32_RIGT15-cm_DDR_no.03_STWC-06_23_Jan_2023_Service.pdf,23-Jan-2023,1777.57,402.5,4.15,142.5,5.4,STWC-06,STWC,T-15,,8.500 in,BAKER,TD604,5336240,2,"1,930.00","2,154.00",1929.5,24.5,0-1-CT-G-X-I-NO-T,['6x13'],10/20,0/120,,"2,700.0","2,700 2,700.0","4,000/14,000",1.18,GEL/POLYMER,"2 8-1/2"" PDC Bit (TD604M), PowerPak A675M7850XP, 1.5deg  bent  with FV Rotor, 7-1/4"" Stabilizer, 6 3/4"" Pony NMDC, TeleScope 675 (1900-3790LPM), 6 3/4"" NMDC,  6 3/4"" sub, 20x 5"" HWDP (20 joints) (Total length: 222.3 m)",Motor,Motor,,"[{'OD': 9.625, 'MD': 302.87, 'TVD': 300.56}]","[{'MD': 1842.65, 'Incl': 38.24, 'Azm': 138.84}, {'MD': 1872.1, 'Incl': 38.2, 'Azm': 134.18}, {'MD': 1900.96, 'Incl': 38.95, 'Azm': 128.07}]"
33_RIGT15-cm_DDR_no.04_STWC-06_24_Jan_2023_Service.pdf,24-Jan-2023,1774.14,,,,,STWC-06,STWC,T-15,,,,,,,,,,,,[],,,,,,,1.18,GEL/POLYMER,,,,,"[{'OD': 7.0, 'MD': 2148.87, 'TVD': 1774.14}]",[]
34_RIGT15-cm_DDR_no.03_STWC-16_24_Jan_2023_Service.pdf,24-Jan-2023,,933.0,5.79,217.0,1.26,STWC-16,STWC,T-15,,8.500 in,HAL,TD604,13797164,2,305.70,"2,098.00",1793.0,14.25,,['6x13'],5/20,0/120,,"2,700.0","2,700 2,700.0","3,000/11,000",1.18,GEL/POLYMER,"2 8  1/2"" PDC Bit  GT460S (new), PowerPak A675M7850XP, 1.5deg  bent  with FV Rotor, 7-1/4"" Stabilizer, 6 3/4"" Pony NMDC, TeleScope 675 (1900-3790LPM), 6 3/4"" NMDC,  6 3/4"" sub, 20x 5"" HWDP (20 joints) (Total length: 222.3 m)",Motor,Motor,,"[{'OD': 9.625, 'MD': 301.97, 'TVD': 298.41}]","[{'MD': 1725.13, 'Incl': 55.44, 'Azm': 81.54}, {'MD': 1754.13, 'Incl': 55.91, 'Azm': 81.69}, {'MD': 1783.66, 'Incl': 55.31, 'Azm': 84.16}]"
35_RIGT15-cm_DDR_no.04_STWC-16_25_Jan_2023_Service.pdf,25-Jan-2023,1713.78,596.0,10.21,96.0,0.88,STWC-16,STWC,T-15,,8.500 in,HAL,GT460,13797164,2,"2,098.00","2,790.00",1883.0,19.38,,['6x13'],15/25,80/100,,"3,200.0","2,700 3,200.0","11,000/18,000",1.18,Gel/Polymer,"2 8  1/2"" PDC Bit  GT460S (new), PowerPak A675M7850XP, 1.5deg  bent  with FV Rotor, 7-1/4"" Stabilizer, 6 3/4"" Pony NMDC, TeleScope 675 (1900-3790LPM), 6 3/4"" NMDC,  6 3/4"" sub, 20x 5"" HWDP (20 joints) (Total length: 222.3 m)",Motor,Motor,,"[{'OD': 9.625, 'MD': 301.97, 'TVD': 298.41}]","[{'MD': 9.5, 'Incl': 55.84, 'Azm': 83.2}, {'MD': 2486.99, 'Incl': 54.64, 'Azm': 83.96}, {'MD': 2516.55, 'Incl': 56.98, 'Azm': 84.33}]"
36_RIGT15-cm_DDR_no.05_STWC-16_26_Jan_2023_Service.pdf,26-Jan-2023,1710.34,,,,,STWC-16,STWC,T-15,,8.500 in,HAL,GT460,13797164,2,,,,,0-2-BT-G-X-I-ER-T,['6x13'],/,/,,,,/,1.18,Gel/Polymer,"2 8  1/2"" PDC Bit  GT460S (new), PowerPak A675M7850XP, 1.5deg  bent  with FV Rotor, 7-1/4"" Stabilizer, 6 3/4"" Pony NMDC, TeleScope 675 (1900-3790LPM), 6 3/4"" NMDC,  6 3/4"" sub, 20x 5"" HWDP (20 joints) (Total length: 222.3 m)",Motor,Motor,,"[{'OD': 7.0, 'MD': 2784.59, 'TVD': 1710.34}]",[]
37_RIGT15-cm_DDR_no.02_STWC-21_26_Jan_2022_Service.pdf,26-Jan-2023,,,,,,STWC-21,STWC,T-15,,,,,,,,,,,,[],,,,,,,1.03,Seawater,,,,,"[{'OD': 9.625, 'MD': 302.61, 'TVD': 299.02}]",[]
38_RIGT15-cm_DDR_no.05_STWC-21_29_Jan_2022_Service.pdf,29-Jan-2023,1690.92,,,,,STWC-21,STWC,T-15,,8.500 in,ULTERRA,U419,53616,1,,,,,0-2-BT-G-X-I-ER-T,['6x13'],/,/,,,,/,1.18,Gel/Polymer,"2 8-1/2"" PDC Bit U419S(new), PowerPak A675M7850XP, 1.5deg  bent  with FV Rotor, 7-1/4"" Stabilizer, 6 3/4"" Pony NMDC, TeleScope 675 (1900-3790LPM), 6 3/4"" NMDC,  6 3/4"" sub, 20x 5"" HWDP (20 joints) (Total length: 222.3 m)",Motor,Motor,,"[{'OD': 7.0, 'MD': 2930.23, 'TVD': 1690.92}]",[]
39_RIGT15-cm_DDR_no.02_STWC-09_29_Jan_2023_Service.pdf,29-Jan-2023,1054.66,995.0,2.04,152.0,0.41,STWC-09,STWC,T-15,,8.500 in,BAKER,TD604,5312229,1,306.00,"1,453.00",152.0,2.04,,['6x13'],10/20,80/120,,"2,350.0","2,700 2,350.0","4,000/7,000",1.03,Seawater,"2 8  1/2"" PDC Bit TD604M (new), PowerPak A675M7850XP, 1.5deg  bent  with FV Rotor, 7-1/4"" Stabilizer, 6 3/4"" Pony NMDC, TeleScope 675 (1900-3790LPM), 6 3/4"" NMDC,  6 3/4"" sub, 20x 5"" HWDP (20 joints) (Total length: 222.3 m)",Motor,Motor,,"[{'OD': 9.625, 'MD': 302.51, 'TVD': 298.9}]","[{'MD': 1108.89, 'Incl': 53.63, 'Azm': 159.28}, {'MD': 1138.07, 'Incl': 53.98, 'Azm': 159.92}, {'MD': 1167.27, 'Incl': 54.29, 'Azm': 159.47}]"
40_RIGT15-cm_DDR_no.03_STWC-09_30_Jan_2023_Service.pdf,30-Jan-2023,1835.61,1228.0,10.28,65.0,2.39,STWC-09,STWC,T-15,,8.500 in,BAKER,TD604,5312229,1,"1,453.00","2,746.00",288.0,15.32,,['6x13'],15/22,100/120,,"2,950.0","2,700 2,950.0","12,000/19,000",1.18,Gel/Polymer,"2 8  1/2"" PDC Bit TD604M (new), PowerPak A675M7850XP, 1.5deg  bent  with FV Rotor, 7-1/4"" Stabilizer, 6 3/4"" Pony NMDC, TeleScope 675 (1900-3790LPM), 6 3/4"" NMDC,  6 3/4"" sub, 20x 5"" HWDP (20 joints) (Total length: 222.3 m)",Motor,Motor,,"[{'OD': 9.625, 'MD': 302.51, 'TVD': 298.9}]","[{'MD': 2428.21, 'Incl': 53.33, 'Azm': 159.58}, {'MD': 2457.88, 'Incl': 53.57, 'Azm': 159.43}, {'MD': 2487.29, 'Incl': 53.44, 'Azm': 158.95}]"
41_RIGT15-cm_DDR_no.03_STWC-20_1_Feb_2023_Service.pdf,01-Feb-2023,1704.67,1042.0,9.71,55.0,2.32,STWC-20,STWC,T-15,,8.500 in,BAKER,TD604M,5312229,2RR1,"1,571.00","2,668.00",2361.0,29.5,,['6x13'],15/25,90/120,,"3,000.0","2,700 3,000.0","12,000/16,000",1.15,Gel/Polymer,"2 8  1/2"" PDC Bit TD604M (Re run), PowerPak A675M7850XP, 1.5deg  bent  with FV Rotor, 7-1/4"" Stabilizer, 6 3/4"" Pony NMDC, TeleScope 675 (1900-3790LPM), 6 3/4"" NMDC,  6 3/4"" sub, 20x 5"" HWDP (20 joints) (Total length: 222.5 m)",Motor,Motor,,"[{'OD': 9.625, 'MD': 303.35, 'TVD': 301.46}]","[{'MD': 2340.29, 'Incl': 54.35, 'Azm': 133.76}, {'MD': 2369.72, 'Incl': 54.31, 'Azm': 132.78}, {'MD': 2398.84, 'Incl': 54.44, 'Azm': 132.62}]"
42_RIGT15-cm_DDR_no.04_STWC-20_2_Feb_2023_Service.pdf,02-Feb-2023,1701.57,,,,,STWC-20,STWC,T-15,,8.500 in,BAKER,TD604M,5312229,2RR1,,,,,0-2-BT-G-X-I-ER-T,['6x13'],/,/,,,,/,1.15,Gel/Polymer,"2 8  1/2"" PDC Bit TD604M (Re run), PowerPak A675M7850XP, 1.5deg  bent  with FV Rotor, 7-1/4"" Stabilizer, 6 3/4"" Pony NMDC, TeleScope 675 (1900-3790LPM), 6 3/4"" NMDC,  6 3/4"" sub, 20x 5"" HWDP (20 joints) (Total length: 222.5 m)",Motor,Motor,,"[{'OD': 7.0, 'MD': 2662.85, 'TVD': 1701.57}]",[]
43_RIGT15-cm_DDR_no.02_STWC-04_2_Feb_2023_Service.pdf,02-Feb-2023,1167.57,827.0,2.18,68.0,0.21,STWC-04,STWC,T-15,,8.500 in,NOV,DSFX419S-I1,53616,2,305.00,"1,200.00",895.0,5.0,,['6x13'],10/15,80/120,,"2,150.0","2,700 2,150.0","4,000/6,000",1.03,Seawater,"2 8 1/2"" PDC Bit DSFX419S-I1 (new), PowerPak A675M7850XP, 1.5deg  bent  with FV Rotor, 7-1/4"" Stabilizer, 6 3/4"" Pony NMDC, TeleScope 675 (1900-3790LPM), 6 3/4"" NMDC,  6 3/4"" sub, 20x 5"" HWDP (20 joints) (Total length: 222.5 m)",Motor,Motor,,"[{'OD': 9.625, 'MD': 301.28, 'TVD': 299.53}]","[{'MD': 874.03, 'Incl': 13.59, 'Azm': 103.0}, {'MD': 903.15, 'Incl': 13.76, 'Azm': 102.93}, {'MD': 932.66, 'Incl': 14.1, 'Azm': 103.36}]"
44_RIGT15-cm_DDR_no.03_STWC-04_3_Feb_2023_Service.pdf,03-Feb-2023,1816.92,670.0,6.8,155.0,5.56,STWC-04,STWC,T-15,,8.500 in,NOV,DSFX419S-I1,53616,2,"1,200.00","2,025.00",1720.0,24.0,,['6x13'],10/15,90/120,,"2,600.0","2,700 2,600.0","8,000/13,000",1.15,Gel/Polymer,"2 8 1/2"" PDC Bit DSFX419S-I1 (new), PowerPak A675M7850XP, 1.5deg  bent  with FV Rotor, 7-1/4"" Stabilizer, 6 3/4"" Pony NMDC, TeleScope 675 (1900-3790LPM), 6 3/4"" NMDC,  6 3/4"" sub, 20x 5"" HWDP (20 joints) (Total length: 222.5 m)",Motor,Motor,,"[{'OD': 9.625, 'MD': 301.28, 'TVD': 299.53}]","[{'MD': 19.0, 'Incl': 49.45, 'Azm': 95.38}, {'MD': 1725.07, 'Incl': 49.17, 'Azm': 94.75}, {'MD': 1754.31, 'Incl': 49.76, 'Azm': 94.14}]"
45_RIGT15-cm_DDR_no.04_STWC-04_4_Feb_2023_Service.pdf,04-Feb-2023,,,,,,STWC-04,STWC,T-15,,8.500 in,NOV,DSFX419S-I1,53616,2,,,,,1-0-CT-C-X-I-NO-T,['6x13'],/,/,,,,/,1.15,Gel/Polymer,"2 8 1/2"" PDC Bit DSFX419S-I1 (new), PowerPak A675M7850XP, 1.5deg  bent  with FV Rotor, 7-1/4"" Stabilizer, 6 3/4"" Pony NMDC, TeleScope 675 (1900-3790LPM), 6 3/4"" NMDC,  6 3/4"" sub, 20x 5"" HWDP (20 joints) (Total length: 222.5 m)",Motor,Motor,,"[{'OD': 7.0, 'MD': 2019.14, 'TVD': 1813.27}]",[]
46_RIGT15-cm_DDR_no.01_STWC-19ST_04_Feb_2023_Service.pdf,04-Feb-2023,,,,,,STWC-19_ST,STWC,T-15,6-1/8,,,,,,,,,,,[],,,,,,,1.51,CARBO-DRILL,,,,,"[{'OD': 7.0, 'MD': 2606.28, 'TVD': 1734.48}]",[]
47_RIGT15-cm_DDR_no.16_STWC-19ST_05_Feb_2023_Service.pdf,05-Feb-2023,,,,,,STWC-19_ST,STWC,T-15,6-1/8,,,,,,,,,,,[],,,,,,,1.15,CARBO-DRILL,,,,,"[{'OD': 7.0, 'MD': 2606.28, 'TVD': 1734.48}]",[]
48_RIGT15-cm_DDR_no.17_STWC-19_06_Feb_2023_Service.pdf,06-Feb-2023,,,,,,STWC-19,STWC,,6-1/8,,,,,,,,,,,[],,,,,,,1.15,CARBO-DRILL,,,,,"[{'OD': 7.0, 'MD': 2606.28, 'TVD': 1734.48}]",[]
49_RIGT15-cm_DDR_no.18_STWC-19_07_Feb_2023_Service.pdf,07-Feb-2023,,,,,,STWC-19,STWC,,Abandonment,,,,,,,,,,,[],,,,,,,1.74,CARBO-DRILL,,,,,"[{'OD': 7.0, 'MD': 2606.28, 'TVD': 1734.48}]",[]
50_RIGT15-cm_DDR_no.19_STWC-19_08_Feb_2023_Service.pdf,08-Feb-2023,,,,,,STWC-19,STWC,,Abandonment,,,,,,,,,,,[],,,,,,,1.74,CARBO-DRILL,,,,,"[{'OD': 7.0, 'MD': 2606.28, 'TVD': 1734.48}]",[]
51_RIGT15-cm_DDR_no.21_STWC-19ST_09_Feb_2023_Service.pdf,09-Feb-2023,,,,,,STWC-19_ST,STWC,T-15,,,,,,,,,,,,[],,,,,,,1.03,Seawater,,,,,"[{'OD': 7.0, 'MD': 2606.28, 'TVD': 1734.48}]",[]
52_RIGT15-cm_DDR_no.20_STWC-19_09_Feb_2023_Service.pdf,09-Feb-2023,,,,,,STWC-19,STWC,,Abandonment,,,,,,,,,,,[],,,,,,,1.03,Seawater,,,,,"[{'OD': 7.0, 'MD': 2606.28, 'TVD': 1734.48}]",[]
53_RIGT15-cm_DDR_no.22_STWC-19ST_10_Feb_2023_Service.pdf,10-Feb-2023,1537.74,,,,,STWC-19_ST,STWC,T-15,,,,,,,,,,,,[],,,,,,,1.03,Seawater,,,,,"[{'OD': 7.0, 'MD': 2295.0, 'TVD': 1537.74}]",[]
54RIGT15-cm_DDR_no.23_STWC-19ST_11_Feb_2023_Service.pdf,11-Feb-2023,1583.0,,,,,STWC-19_ST,STWC,T-15,6-1/8,6.125 in,NOV,TKC56,F296588,5,,,,,,['11x5'],/,/,,,,/,1.15,SYNTHETIC MUD,"5 6-1/8"" PDC Bit (TKC56) New, PowerDrive 475 Orbit Slick CC, 4.75"" Float Sub with NP Float, Non-Mag Crossover Sub, 4-3/4"" Crossover, IMPulse-MLWD HT, ADN4-LWD HT w/5-3/4"" IB Stabilizer, Crossover NC38 to XT39, 25 Joints x 4"" HWDP, 4 3/4"" Hydra Jar, 4 Joints x 4"" HWDP, Crossover XT-39 to TT-390 (Total length: 305.8 m)",Motor,Motor,,"[{'OD': 7.0, 'MD': 2295.0, 'TVD': 1537.74}]",[]
01_RIGSKALD-cm_DDR_no.2_TMA-13A_3-Feb-2023_Service.pdf,03-Feb-2023,,,,,,TMA-13A,TMA,,JACK-UP Rig move in,,,,,,,,,,,[],,,,,,,,,,,,,{},[]
02_RIGSKALD-cm_DDR_no.3_TMA-13A_4-Feb-2023_Service.pdf,04-Feb-2023,,,,,,TMA-13A,TMA,,JACK-UP Rig move in,,,,,,,,,,,[],,,,,,,,,,,,,{},[]
03_RIGSKALD-cm_DDR_no.4_TMA-13A_5-Feb-2023_Service.pdf,05-Feb-2023,,,,,,TMA-13A,TMA,,JACK-UP Rig move in,,,,,,,,,,,[],,,,,,,,,,,,,{},[]
04_RIGSKALD-cm_DDR_no.5_TMA-13A_6-Feb-2023_Service.pdf,06-Feb-2023,357.0,,,,,TMA-13A,TMA,,JACK-UP Rig move in,,,,,,,,,,,[],,,,,,,,,,,,,{},[]
05_RIGSKALD-cm_DDR_no.5_TMA-13A_6-Feb-2023_REV01_Service.pdf,06-Feb-2023,357.0,,,,,TMA-13A,TMA,,JACK-UP Rig move in,,,,,,,,,,,[],,,,,,,,,,,,,{},[]
05_RIGSKALD-cm_DDR_no.5_TMA-13A_6-Feb-2023_REV02_Service.pdf,06-Feb-2023,357.0,,,,,TMA-13A,TMA,,JACK-UP Rig move in,,,,,,,,,,,[],,,,,,,,,,,,,{},[]
06_RIGSKALD-cm_DDR_no.6_TMA-13A_7-Feb-2023_REV01_Service.pdf,07-Feb-2023,357.0,,,,,TMA-13A,TMA,,17-1/2” x 13-3/8”,12.250 in,NOV,DSFX519S-G9,A278428,1NEW,,,,,,['7x15'],/,/,,/,,/,1.1,Spud Mud,"1 12-1/4"" PDC, 8"" Motor G4 POB 1.5° Bend, 11-1/4"" Motor Top Stabilizer, 6-3/4"" HEL-IDS, 22 x 5"" HWDP (Total length: 224.8 m)",Motor,Motor,,"[{'OD': 13.375, 'MD': 356.5, 'TVD': 356.5}]",[]
06_RIGSKALD-cm_DDR_no.6_TMA-13A_7-Feb-2023_Service.pdf,07-Feb-2023,357.0,,,,,TMA-13A,TMA,,17-1/2” x 13-3/8”,12.250 in,NOV,DSFX519S-G9,A278428,1NEW,,,,,,['3x20'],/,/,,/,,/,1.1,Spud Mud,"1 12-1/4"" PDC Bit, 8"" Motor G4 POB 1.5° Bend, 11-1/4"" Motor Top Stabilizer, 6-3/4"" HEL-IDS, 22 x 5"" HWDP (Total length: 224.8 m)",Motor,Motor,,"[{'OD': 13.375, 'MD': 365.5, 'TVD': 365.5}]",[]
07_RIGSKALD-cm_DDR_no.7_TMA-13A_8-Feb-2023_Service.pdf,08-Feb-2023,60.0,686.0,4.93,175.0,6.82,TMA-13A,TMA,,12-1/4,12.250 in,NOV,DSFX519S-G9,A278428,1NEW,357.00,"1,218.00",861.0,19.0,,['3x20'],6/14,80/80,,"3,200","1,850.0","4,000/9,000",1.2,Gel/Polymer,"1 12-1/4"" PDC Bit, 8"" Motor G4 POB 1.5° Bend, 11-1/4"" Motor Top Stabilizer, 6-3/4"" HEL-IDS, 22 x 5"" HWDP (Total length: 224.8 m)",Motor,Motor,,"[{'OD': 13.375, 'MD': 365.5, 'TVD': 365.5}]","[{'MD': 876.37, 'Incl': 13.37, 'Azm': 18.8}, {'MD': 905.31, 'Incl': 14.01, 'Azm': 18.83}, {'MD': 934.3, 'Incl': 14.79, 'Azm': 18.98}, {'MD': 963.29, 'Incl': 13.14, 'Azm': 18.9}]"
08_RIGSKALD-cm_DDR_no.8_TMA-13A_9-Feb-2023_Service.pdf,09-Feb-2023,1324.73,79.0,1.52,62.0,5.2,TMA-13A,TMA,,12-1/4,12.250 in,NOV,DSFX519S-G9,A278428,1NEW,"1,218.00","1,359.00",1002.0,28.5,1-3-BT-S-X-I-CT-T,['7x15'],80/80,7x15,,"2,030.0","3,200 2,030.0","9,000/10,000",1.2,Gel/Polymer,"1 12-1/4"" PDC, 8"" Motor G4 POB 1.5° Bend, 11-1/4"" Motor Top Stabilizer, 6-3/4"" HEL-IDS, 22 x 5"" HWDP (Total length: 224.8 m)",Motor,Motor,,"[{'OD': 13.375, 'MD': 365.5, 'TVD': 365.5}]","[{'MD': 9.5, 'Incl': 15.39, 'Azm': 71.95}, {'MD': 1252.99, 'Incl': 18.36, 'Azm': 78.18}, {'MD': 1281.94, 'Incl': 22.25, 'Azm': 80.97}]"
09_RIGSKALD-cm_DDR_no.9_TMA-13A_10-Feb-2023_Service.pdf,10-Feb-2023,1321.42,25.0,0.7,,,TMA-13A,TMA,,,8.500 in,NOV,TKC56-A5E,A270519,2NEW,"1,359.00","1,384.00",25.0,0.7,,['6x13'],8/10,80/80,,"2,700.0","2,300 2,700.0","7,000/8,000",1.15,CARBO-DRILL,"2 8-1/2"" PDC Bit, 7"" Motor HF 3:4 4.3stg 1.5° Bend Solid FV, 6-3/4"" HEL-IDS, 6 3/4"" MFR, 6 3/4"" NDT, 16 x 5"" HWDP, 6 3/4'' NOV Agitator, 6 3/4'' NOV Shock Sub, 5 x 5"" HWDP, 6-1/2"" Hydraulic Jar, 4 x 5"" HWDP (Total length: 283.2 m)",Motor,Motor,,"[{'OD': 9.625, 'MD': 1355.3, 'TVD': 1321.42}]",[]
10_RIGSKALD-cm_DDR_no.10_TMA-13A_11-Feb-2023_Service.pdf,11-Feb-2023,1757.0,429.0,6.71,72.0,2.29,TMA-13A,TMA,,,8.500 in,NOV,TKC56-A5E,A270519,2NEW,,,,,,['6x13'],/,/,,,,/,1.15,CARBO-DRILL,"2 8-1/2"" PDC Bit, 7"" Motor HF 3:4 4.3stg 1.5° Bend Solid FV, 6-3/4"" HEL-IDS, 6 3/4"" MFR, 6 3/4"" NDT, 16 x 5"" HWDP, 6 3/4'' NOV Agitator, 6 3/4'' NOV Shock Sub, 5 x 5"" HWDP, 6-1/2"" Hydraulic Jar, 4 x 5"" HWDP (Total length: 283.2 m)",Motor,Motor,,"[{'OD': 9.625, 'MD': 1355.3, 'TVD': 1321.42}]","[{'MD': 2.25, 'Incl': 35.42, 'Azm': 93.51}, {'MD': 1575.19, 'Incl': 33.98, 'Azm': 93.53}, {'MD': 1603.85, 'Incl': 36.43, 'Azm': 94.01}, {'MD': 1632.89, 'Incl': 36.15, 'Azm': 94.53}, {'MD': 1661.82, 'Incl': 35.59, 'Azm': 93.86}, {'MD': 1690.82, 'Incl': 35.32, 'Azm': 94.36}]"
07_RIGT15-cm_DDR_no.14_STWC-19_05_Jan_2023_Service.pdf,05-Jan-2023,,,,,,STWC-19,STWC,T-15,6-1/8,,,,,,,,,,,[],,,,,,,1.49,CARBO-DRILL,,,,,"[{'OD': 7.0, 'MD': 2606.28, 'TVD': 1734.48}]",[]
08_RIGT15-cm_DDR_no.07_STWC-08_05_Jan_2023_Service.pdf,05-Jan-2023,,,,,,STWC-08,STWC,T-15,6-1/8,,,,,,,,,,,[],,,,,,,1.18,CARBO-DRILL,,,,,{},[]
09_RIGT15-cm_DDR_no.08_STWC-08_06_Jan_2023_Service.pdf,06-Jan-2023,2178.0,484.0,10.44,,,STWC-08,STWC,T-15,6-1/8,6.125 in,SMITH,MDi516,JP6299,3,"2,629.00","3,113.00",484.0,14.75,,"['2x11,', '3x10']",12/15,120/150,,"1,050","3,200.0","11,000/14,000",1.18,CARBO-DRILL,"3 6-1/8"" PDC Bit (MDi516)new, PowerDrive 475 Orbit Slick CC with NP FV, 6"" Stabilizer, 4-3/4"" Crossover, Pony NMDC, 4-3/4"" Crossover, IMPulse-MLWD HT (681-1170LPM), ADN4-LWD HT w/5-3/4"" IB Stabilizer, Crossover NC38 to XT39, 25 Joints x 4"" HWDP, 4 3/4"" Hydra Jar, 4 Joints x 4"" HWDP, Crossover XT-39 to TT-390 (Total length: 311.5 m)",Motor,Motor,,{},"[{'MD': 2809.62, 'Incl': 46.66, 'Azm': 110.59}, {'MD': 2838.48, 'Incl': 47.66, 'Azm': 105.98}, {'MD': 2867.19, 'Incl': 47.84, 'Azm': 102.89}, {'MD': 2896.01, 'Incl': 47.95, 'Azm': 107.85}, {'MD': 2924.65, 'Incl': 48.24, 'Azm': 106.9}, {'MD': 2953.39, 'Incl': 48.42, 'Azm': 102.77}, {'MD': 2981.7, 'Incl': 48.47, 'Azm': 102.49}, {'MD': 3010.3, 'Incl': 48.27, 'Azm': 103.64}, {'MD': 3038.96, 'Incl': 49.02, 'Azm': 105.12}, {'MD': 3068.03, 'Incl': 49.0, 'Azm': 105.06}, {'MD': 3096.73, 'Incl': 48.88, 'Azm': 104.94}, {'MD': 3125.73, 'Incl': 48.9, 'Azm': 104.77}]"
10_RIGT15-cm_DDR_no.09_STWC-08_07_Jan_2023_Service.pdf,07-Jan-2023,2595.0,629.0,18.46,,,STWC-08,STWC,T-15,6-1/8,6.125 in,SMITH,MDi516,JP6299,3,"3,113.00","3,742.00",1113.0,38.75,,"['3x10,', '2x11']",15/17,140/150,,800,"2,750.0","14,000/16,000",1.38,CARBO-DRILL,"3 6-1/8"" PDC Bit (MDi516)new, PowerDrive 475 Orbit Slick CC with NP FV, 6"" Stabilizer, 4-3/4"" Crossover, Pony NMDC, 4-3/4"" Crossover, IMPulse-MLWD HT (681-1170LPM), ADN4-LWD HT w/5-3/4"" IB Stabilizer, Crossover NC38 to XT39, 25 Joints x 4"" HWDP, 4 3/4"" Hydra Jar, 4 Joints x 4"" HWDP, Crossover XT-39 to TT-390 (Total length: 311.5 m)",Motor,Motor,,{},"[{'MD': 3443.25, 'Incl': 48.04, 'Azm': 105.03}, {'MD': 3472.18, 'Incl': 47.92, 'Azm': 104.85}, {'MD': 3500.88, 'Incl': 47.59, 'Azm': 104.91}]"
11_RIGT15-cm_DDR_no.10_STWC-08_08_Jan_2023_Service.pdf,08-Jan-2023,2781.06,270.0,13.96,,,STWC-08,STWC,T-15,6-1/8,6.125 in,SMITH,MDi516,JP6299,3,"3,742.00","4,012.00",1383.0,56.75,,"['3x10,', '2x11']",12/16,110/150,,750,"2,800.0","12,000/16,000",1.57,CARBO-DRILL,"3 6-1/8"" PDC Bit (MDi516)new, PowerDrive 475 Orbit Slick CC with NP FV, 6"" Stabilizer, 4-3/4"" Crossover, Pony NMDC, 4-3/4"" Crossover, IMPulse-MLWD HT (681-1170LPM), ADN4-LWD HT w/5-3/4"" IB Stabilizer, Crossover NC38 to XT39, 25 Joints x 4"" HWDP, 4 3/4"" Hydra Jar, 4 Joints x 4"" HWDP, Crossover XT-39 to TT-390 (Total length: 311.5 m)",Motor,Motor,,{},"[{'MD': 3791.0, 'Incl': 48.46, 'Azm': 104.23}, {'MD': 3819.95, 'Incl': 48.08, 'Azm': 103.39}, {'MD': 3848.82, 'Incl': 47.17, 'Azm': 102.06}]"
12_RIGT15-cm_DDR_no.11_STWC-08_09_Jan_2023_Rev1_Service.pdf,09-Jan-2023,2769.01,,,,,STWC-08,STWC,T-15,6-1/8,6.125 in,SMITH,MDi516,JP6299,3,,,,,0-0-NO-A-X-I-ER-T,"['3x10,', '2x11']",/,/,,,,/,1.57,CARBO-DRILL,"3 6-1/8"" PDC Bit (MDi516)new, PowerDrive 475 Orbit Slick CC with NP FV, 6"" Stabilizer, 4-3/4"" Crossover, Pony NMDC, 4-3/4"" Crossover, IMPulse-MLWD HT (681-1170LPM), ADN4-LWD HT w/5-3/4"" IB Stabilizer, Crossover NC38 to XT39, 25 Joints x 4"" HWDP, 4 3/4"" Hydra Jar, 4 Joints x 4"" HWDP, Crossover XT-39 to TT-390 (Total length: 311.5 m)",Motor,Motor,,"[{'OD': 7.0, 'MD': 2622.77, 'TVD': 1850.77}]",[]
13_RIGT15-cm_DDR_no.12_STWC-08_10_Jan_2023_Service.pdf,10-Jan-2023,2769.01,,,,,STWC-08,STWC,T-15,6-1/8,,,,,,,,,,,[],,,,,,,1.57,CARBO-DRILL,,,,,"[{'OD': 2.875, 'MD': 3995.19, 'TVD': 2769.01}]",[]
14_RIGT15-cm_DDR_no.06_STWC-01_10_Jan_2023_Service.pdf,10-Jan-2023,2060.95,,,,,STWC-01,STWC,T-15,6-1/8,6.125 in,NOV,TKC46-F1,S296019,4,"2,584.00","2,587.00",3.0,0.25,0-0-NO-A-X-I-NO-D,['4x12'],4/9,70/80,,900,"1,900.0",8/10,1.15,CARBO-DRILL,"4 6-1/8"" PDC Bit(TKC46-F1) NEW, 6 3/32"" Super Stubby Stab, Extension Sub 1ft, 6-1/8"" Variable Gauge Stabilizer (5 5/8""-6 1/8""), 4-3/4"" Float Sub, VPWD(ECD), IMPulse-MLWD HT, ADN4-LWD HT w/5-3/4"" IB Stabilizer, Crossover NC38 to XT39, 25 Joints x 4"" HWDP, 4 3/4"" Hydra Jar, 4 Joints x 4"" HWDP, X/O (Total length: 310.0 m)",Motor,Motor,,"[{'OD': 7.0, 'MD': 2578.04, 'TVD': 2060.95}]",[]
